episode,return,return_ma100
667,-0.6888920178561673,-2.1763799756515163
668,-0.4028253809566659,-2.1727364237677254
669,-2.1122946506428004,-2.1914148845289017
670,-0.7679118458361347,-2.1948095021646234
671,-1.0080592482562132,-2.177571882753231
672,-0.3645345121701809,-2.124403931238362
673,-1.189658148185356,-2.135331043532395
674,-0.9253612998208168,-2.1428292240964844
675,-5.077215279116987,-2.1855103176532276
676,-0.7506758681838859,-2.165836267435362
677,-0.6007747017070694,-2.169867578302256
678,-1.4431979770960686,-2.1228656229086442
679,-0.5893559957740054,-2.1131601252904626
680,-1.0035781878603869,-2.1149887086915236
681,-3.453200163155331,-2.1007193806382896
682,-5.168454024904048,-2.1283574333195556
683,-0.5833216684065253,-2.1283644122965057
684,-2.446080197499459,-2.144848637842713
685,-0.39464178363978986,-2.0538230048437867
686,-5.0548205647813464,-2.097279820469062
687,-5.334445494977876,-2.1428042559632474
688,-4.791464480179283,-2.1614746937792906
689,-0.459088470391047,-2.090834275179258
690,-0.6579715588740422,-2.0714188170655845
691,-10.976533561135419,-2.180277185241014
692,-4.120705958924484,-2.209250145551457
693,-0.5208604935857726,-2.2134892812994944
694,-5.011116806589803,-2.244122527806165
695,-0.44797274958618155,-2.242428773274911
696,-1.0059907935427694,-2.245377291227149
697,-1.9542656908202523,-2.2591645739518067
698,-3.0854980881236993,-2.2629331693070767
699,-6.454075381552688,-2.3112223890610473
700,-1.8333333939180458,-2.314082393373966
701,-0.5306087000761706,-2.236950356162647
702,-0.6639884468630167,-2.2272109339484554
703,-0.5623947063873265,-2.2265281640446095
704,-0.8993799013412987,-2.1966504342052664
705,-0.04030814609396893,-2.188993036995595
706,-2.0841310010679854,-2.1956928446006088
707,-4.651409704802273,-2.239759145405782
708,-1.123691818151444,-2.1948361872953464
709,-3.3082695056870106,-2.172165948675848
710,-0.9731869854234902,-2.1781127044717308
711,0.0019638831716923266,-2.171863095485566
712,-1.507237456479052,-2.1818054710640244
713,-1.3551111868580334,-2.174716828755543
714,-5.165458721976744,-2.20739416695173
715,-0.39693287024797663,-2.1941471884121437
716,-2.78235067418053,-2.2171568707685334
717,-5.371311049144098,-2.2606354309888963
718,-0.48293997110811016,-2.263874337790682
719,-7.0170934099036595,-2.3237064151916393
720,-2.0058632889795662,-2.3367486279736145
721,-0.6377757067427656,-2.3122817108705065
722,-0.24549574875628535,-2.3043663561500267
723,0.20499408039839295,-2.299711170865037
724,-2.2808194358839664,-2.277498133239261
725,0.08338267927230958,-2.26207353876501
726,-1.6136948484766334,-2.2536678657069227
727,-4.121323045821323,-2.286677689343272
728,-0.8696290020852198,-2.2741400073299043
729,-0.1859251696105812,-2.2517688393287885
730,-0.737749733830418,-2.2210562814213777
731,-0.47513198805373424,-2.192698425130887
732,0.06574962907813771,-2.1743172134706885
733,-1.9849921437364255,-2.1920505033328306
734,0.46079656164826427,-2.1780293253492076
735,-1.1899349622574582,-2.164517995199193
736,-1.536879881579921,-2.1560549632405754
737,-1.9732387659436617,-2.146597254495232
738,-4.791760552808663,-2.1628358132244507
739,-2.489928883172377,-2.104294382002227
740,-0.8444683831037911,-2.0973059825455773
741,-1.1984111194058944,-2.097944054006329
742,-1.4953621394614423,-2.0964929595482586
743,-8.191676482986436,-2.1759644352685994
744,-1.3598001174084529,-2.1821482322773336
745,-3.0009179535765167,-2.1914045891878966
746,-3.16100779035527,-2.2073815953507667
747,-0.2214346575422098,-2.1921035288677446
748,-0.5597066370802073,-2.1905501577881585
749,-1.198411477665767,-2.168341697661679
750,-3.5123535732503983,-2.182331405368602
751,-0.3352797514931092,-2.1557280979229025
752,-1.4904836166000826,-2.1427954368072473
753,-3.4745479914830595,-2.0932120646420214
754,-0.8963599920824725,-2.069483284190413
755,-0.09694691878207055,-2.034530520138883
756,-0.7798251239915124,-2.002108565508206
757,-3.3402702974649547,-2.021400851909487
758,-1.9143816175573425,-2.0347923374775774
759,-1.3394596152443468,-2.0438344890491043
760,-0.2499735745428185,-2.031830893477202
761,-2.504716734036666,-2.0381517371109372
762,-3.150500551832086,-2.0656215994805844
763,-1.0418261035650205,-2.0080838496391467
764,-1.6296468399857549,-2.002096623781936
765,-1.6538692261700514,-1.9918814719026217
766,-0.18414292126075782,-1.9474301822594144
767,-3.117229187127913,-1.9717135539521322
768,-0.3345497856373163,-1.971030797998939
769,-1.2633812541709954,-1.9625416640342206
770,-0.29933863316090736,-1.9578559319074684
771,-0.3554962621934753,-1.951330302046841
772,-1.2424725712519833,-1.9601096826376594
773,-3.5961342574889774,-1.9841744437306954
774,-5.25420709296025,-2.0274629016620893
775,-0.08289172656075344,-1.9775196661365273
776,-1.3030365855578356,-1.9830432733102668
777,-1.2072866111640803,-1.9891083924048372
778,-6.14097064459885,-2.0360861190798647
779,-0.32352547852399893,-2.0334278139073647
780,-1.8531927144213995,-2.041923959172975
781,-1.7738248085337842,-2.0251302056267595
782,-2.4144303625253745,-1.9975899690029726
783,-3.5982632767461,-2.0277393850863685
784,-1.2090237710861327,-2.015368820822235
785,-6.675041720661771,-2.0781728201924548
786,-0.7574872156772772,-2.0351994867014143
787,-0.9587445809231241,-1.9914424775608666
788,-0.5153629763941311,-1.948681462523015
789,-0.5953575160782396,-1.950044152979887
790,-1.9229067843233132,-1.96269350523438
791,-0.5001087916131252,-1.8579292575391568
792,-0.7662222999019155,-1.8243844209489313
793,-7.496044378933689,-1.8941362598024103
794,-5.043225281806929,-1.8944573445545816
795,-1.3724487676311101,-1.903702104735031
796,-0.516568115737327,-1.8988078779569764
797,-5.539465070371804,-1.9346598717524919
798,-1.5948833562183329,-1.9197537244334382
799,-1.0354389163153417,-1.8655673597810647
800,-0.47326983902673336,-1.8519667242321518
