benchmark_mode,objective_type,budget_normalization,experiment_group,ansatz_type,gate_set,encoding_type,entanglement_topology,entangler_type,cost_type,n_qubits,reference_depth,depth,target_entangling_budget,actual_entangling_budget,gates_per_layer,run_id,seed,layer_id,qubit_id,gate_type,axis_id,param_index,param_id,grad_value,abs_grad,is_near_zero
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,4,1,1,3,4,4,16,1,0,3,RY,1,10,layer_000_wire_003_RY,0.45129117305549427,0.45129117305549427,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,4,1,1,3,4,4,16,1,0,3,RZ,2,11,layer_000_wire_003_RZ,-5.521783476930999e-18,5.521783476930999e-18,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,4,1,1,3,4,4,17,2,0,0,RX,0,0,layer_000_wire_000_RX,0.018119678844541465,0.018119678844541465,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,4,1,1,3,4,4,17,2,0,0,RY,1,1,layer_000_wire_000_RY,0.00421147675841646,0.00421147675841646,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,4,1,1,3,4,4,17,2,0,0,RZ,2,2,layer_000_wire_000_RZ,2.5822786470196597e-17,2.5822786470196597e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,4,1,1,3,4,4,17,2,0,1,RX,0,3,layer_000_wire_001_RX,1.3877787807814457e-17,1.3877787807814457e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,4,1,1,3,4,4,17,2,0,1,RY,1,4,layer_000_wire_001_RY,-1.3877787807814457e-17,1.3877787807814457e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,4,1,1,3,4,4,17,2,0,1,RZ,2,5,layer_000_wire_001_RZ,-1.698640752509565e-17,1.698640752509565e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,4,1,1,3,4,4,17,2,0,2,RX,0,6,layer_000_wire_002_RX,-0.2931789728268752,0.2931789728268752,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,4,1,1,3,4,4,17,2,0,2,RY,1,7,layer_000_wire_002_RY,-0.0435348450659889,0.0435348450659889,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,4,1,1,3,4,4,17,2,0,2,RZ,2,8,layer_000_wire_002_RZ,2.730303842486099e-17,2.730303842486099e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,4,1,1,3,4,4,17,2,0,3,RX,0,9,layer_000_wire_003_RX,-0.2594949132316116,0.2594949132316116,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,4,1,1,3,4,4,17,2,0,3,RY,1,10,layer_000_wire_003_RY,-0.0703759584779051,0.0703759584779051,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,4,1,1,3,4,4,17,2,0,3,RZ,2,11,layer_000_wire_003_RZ,-2.650320231774565e-17,2.650320231774565e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,18,0,0,0,RX,0,0,layer_000_wire_000_RX,-0.06556161011759325,0.06556161011759325,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,18,0,0,0,RY,1,1,layer_000_wire_000_RY,0.04583460644805489,0.04583460644805489,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,18,0,0,0,RZ,2,2,layer_000_wire_000_RZ,-0.058446283939986035,0.058446283939986035,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,18,0,0,1,RX,0,3,layer_000_wire_001_RX,0.0608695629281905,0.0608695629281905,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,18,0,0,1,RY,1,4,layer_000_wire_001_RY,0.15200230401203027,0.15200230401203027,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,18,0,0,1,RZ,2,5,layer_000_wire_001_RZ,-0.06225592693224096,0.06225592693224096,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,18,0,0,2,RX,0,6,layer_000_wire_002_RX,-0.02149804926433099,0.02149804926433099,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,18,0,0,2,RY,1,7,layer_000_wire_002_RY,0.005124563428329321,0.005124563428329321,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,18,0,0,2,RZ,2,8,layer_000_wire_002_RZ,0.021841500400273293,0.021841500400273293,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,18,0,0,3,RX,0,9,layer_000_wire_003_RX,-0.021774762488279167,0.021774762488279167,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,18,0,0,3,RY,1,10,layer_000_wire_003_RY,-0.051126772742580255,0.051126772742580255,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,18,0,0,3,RZ,2,11,layer_000_wire_003_RZ,0.011052847463320806,0.011052847463320806,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,18,0,1,0,RX,0,12,layer_001_wire_000_RX,-0.03507335748621929,0.03507335748621929,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,18,0,1,0,RY,1,13,layer_001_wire_000_RY,0.08086553899786982,0.08086553899786982,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,18,0,1,0,RZ,2,14,layer_001_wire_000_RZ,-1.810770412685059e-17,1.810770412685059e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,18,0,1,1,RX,0,15,layer_001_wire_001_RX,-0.07924928635589235,0.07924928635589235,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,18,0,1,1,RY,1,16,layer_001_wire_001_RY,-0.0535496477513678,0.0535496477513678,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,18,0,1,1,RZ,2,17,layer_001_wire_001_RZ,-1.9128000792801257e-18,1.9128000792801257e-18,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,18,0,1,2,RX,0,18,layer_001_wire_002_RX,-0.01769879555908508,0.01769879555908508,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,18,0,1,2,RY,1,19,layer_001_wire_002_RY,0.0028189946166875214,0.0028189946166875214,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,18,0,1,2,RZ,2,20,layer_001_wire_002_RZ,4.5347062609321976e-18,4.5347062609321976e-18,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,18,0,1,3,RX,0,21,layer_001_wire_003_RX,-0.02986241778415709,0.02986241778415709,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,18,0,1,3,RY,1,22,layer_001_wire_003_RY,-0.010119546548647485,0.010119546548647485,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,18,0,1,3,RZ,2,23,layer_001_wire_003_RZ,-7.558001641558768e-19,7.558001641558768e-19,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,19,1,0,0,RX,0,0,layer_000_wire_000_RX,0.10021394363052995,0.10021394363052995,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,19,1,0,0,RY,1,1,layer_000_wire_000_RY,0.01218780374577558,0.01218780374577558,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,19,1,0,0,RZ,2,2,layer_000_wire_000_RZ,-0.03155336976417289,0.03155336976417289,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,19,1,0,1,RX,0,3,layer_000_wire_001_RX,0.04632662831280042,0.04632662831280042,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,19,1,0,1,RY,1,4,layer_000_wire_001_RY,-0.01294650049521195,0.01294650049521195,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,19,1,0,1,RZ,2,5,layer_000_wire_001_RZ,0.04451389970815458,0.04451389970815458,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,19,1,0,2,RX,0,6,layer_000_wire_002_RX,0.02317261529880105,0.02317261529880105,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,19,1,0,2,RY,1,7,layer_000_wire_002_RY,-0.029457329698323407,0.029457329698323407,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,19,1,0,2,RZ,2,8,layer_000_wire_002_RZ,0.05919478184215786,0.05919478184215786,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,19,1,0,3,RX,0,9,layer_000_wire_003_RX,-0.008906420944757966,0.008906420944757966,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,19,1,0,3,RY,1,10,layer_000_wire_003_RY,-0.03446541884517938,0.03446541884517938,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,19,1,0,3,RZ,2,11,layer_000_wire_003_RZ,0.009037307756709084,0.009037307756709084,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,19,1,1,0,RX,0,12,layer_001_wire_000_RX,0.03522720618766624,0.03522720618766624,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,19,1,1,0,RY,1,13,layer_001_wire_000_RY,0.042354412779886566,0.042354412779886566,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,19,1,1,0,RZ,2,14,layer_001_wire_000_RZ,-2.0046613347460375e-17,2.0046613347460375e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,19,1,1,1,RX,0,15,layer_001_wire_001_RX,-0.0070142172040197045,0.0070142172040197045,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,19,1,1,1,RY,1,16,layer_001_wire_001_RY,0.0001781517376071174,0.0001781517376071174,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,19,1,1,1,RZ,2,17,layer_001_wire_001_RZ,1.166080857654393e-17,1.166080857654393e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,19,1,1,2,RX,0,18,layer_001_wire_002_RX,0.0009048944548474512,0.0009048944548474512,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,19,1,1,2,RY,1,19,layer_001_wire_002_RY,0.030653571461462116,0.030653571461462116,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,19,1,1,2,RZ,2,20,layer_001_wire_002_RZ,-1.149290371063457e-17,1.149290371063457e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,19,1,1,3,RX,0,21,layer_001_wire_003_RX,0.0025175063528304325,0.0025175063528304325,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,19,1,1,3,RY,1,22,layer_001_wire_003_RY,-0.03006047961856671,0.03006047961856671,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,19,1,1,3,RZ,2,23,layer_001_wire_003_RZ,7.7309503292440515e-19,7.7309503292440515e-19,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,20,2,0,0,RX,0,0,layer_000_wire_000_RX,0.04496876964048373,0.04496876964048373,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,20,2,0,0,RY,1,1,layer_000_wire_000_RY,0.008393342228357914,0.008393342228357914,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,20,2,0,0,RZ,2,2,layer_000_wire_000_RZ,0.008448897933631178,0.008448897933631178,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,20,2,0,1,RX,0,3,layer_000_wire_001_RX,-0.16892459055385897,0.16892459055385897,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,20,2,0,1,RY,1,4,layer_000_wire_001_RY,-0.023813617688697976,0.023813617688697976,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,20,2,0,1,RZ,2,5,layer_000_wire_001_RZ,0.08682926156951462,0.08682926156951462,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,20,2,0,2,RX,0,6,layer_000_wire_002_RX,0.06980757726379319,0.06980757726379319,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,20,2,0,2,RY,1,7,layer_000_wire_002_RY,-0.01678952814712576,0.01678952814712576,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,20,2,0,2,RZ,2,8,layer_000_wire_002_RZ,0.06210490901359414,0.06210490901359414,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,20,2,0,3,RX,0,9,layer_000_wire_003_RX,-0.00222361506199735,0.00222361506199735,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,20,2,0,3,RY,1,10,layer_000_wire_003_RY,-0.03666861404089035,0.03666861404089035,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,20,2,0,3,RZ,2,11,layer_000_wire_003_RZ,-0.050709566636783825,0.050709566636783825,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,20,2,1,0,RX,0,12,layer_001_wire_000_RX,0.012537008869570855,0.012537008869570855,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,20,2,1,0,RY,1,13,layer_001_wire_000_RY,-0.02952390616991976,0.02952390616991976,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,20,2,1,0,RZ,2,14,layer_001_wire_000_RZ,9.148132722126511e-18,9.148132722126511e-18,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,20,2,1,1,RX,0,15,layer_001_wire_001_RX,-0.0025070970993444144,0.0025070970993444144,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,20,2,1,1,RY,1,16,layer_001_wire_001_RY,-0.07499032976462854,0.07499032976462854,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,20,2,1,1,RZ,2,17,layer_001_wire_001_RZ,4.138244290525746e-18,4.138244290525746e-18,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,20,2,1,2,RX,0,18,layer_001_wire_002_RX,0.025328351848673887,0.025328351848673887,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,20,2,1,2,RY,1,19,layer_001_wire_002_RY,0.05278358432082837,0.05278358432082837,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,20,2,1,2,RZ,2,20,layer_001_wire_002_RZ,1.530581023409668e-19,1.530581023409668e-19,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,20,2,1,3,RX,0,21,layer_001_wire_003_RX,-0.01597270583883003,0.01597270583883003,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,20,2,1,3,RY,1,22,layer_001_wire_003_RY,0.0652507599490793,0.0652507599490793,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,4,2,2,6,6,3,20,2,1,3,RZ,2,23,layer_001_wire_003_RZ,-1.4224032037745892e-17,1.4224032037745892e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,21,0,0,0,RX,0,0,layer_000_wire_000_RX,-0.03488673443666913,0.03488673443666913,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,21,0,0,0,RY,1,1,layer_000_wire_000_RY,-0.0005423570320035112,0.0005423570320035112,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,21,0,0,0,RZ,2,2,layer_000_wire_000_RZ,-0.034695678020036744,0.034695678020036744,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,21,0,0,1,RX,0,3,layer_000_wire_001_RX,0.009452137224015387,0.009452137224015387,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,21,0,0,1,RY,1,4,layer_000_wire_001_RY,-0.06155530634508785,0.06155530634508785,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,21,0,0,1,RZ,2,5,layer_000_wire_001_RZ,-0.006231320278733655,0.006231320278733655,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,21,0,0,2,RX,0,6,layer_000_wire_002_RX,0.03823404559162388,0.03823404559162388,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,21,0,0,2,RY,1,7,layer_000_wire_002_RY,0.07054331448718074,0.07054331448718074,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,21,0,0,2,RZ,2,8,layer_000_wire_002_RZ,-0.030737019285416597,0.030737019285416597,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,21,0,0,3,RX,0,9,layer_000_wire_003_RX,0.1767543039151662,0.1767543039151662,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,21,0,0,3,RY,1,10,layer_000_wire_003_RY,-0.02856655474524263,0.02856655474524263,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,21,0,0,3,RZ,2,11,layer_000_wire_003_RZ,-0.166802329542017,0.166802329542017,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,21,0,1,0,RX,0,12,layer_001_wire_000_RX,0.03906910483167135,0.03906910483167135,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,21,0,1,0,RY,1,13,layer_001_wire_000_RY,0.08302104398802569,0.08302104398802569,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,21,0,1,0,RZ,2,14,layer_001_wire_000_RZ,-2.9275093369665087e-17,2.9275093369665087e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,21,0,1,1,RX,0,15,layer_001_wire_001_RX,0.06357251775242907,0.06357251775242907,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,21,0,1,1,RY,1,16,layer_001_wire_001_RY,-0.014316419000084544,0.014316419000084544,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,21,0,1,1,RZ,2,17,layer_001_wire_001_RZ,2.503603752102129e-17,2.503603752102129e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,21,0,1,2,RX,0,18,layer_001_wire_002_RX,0.048968050362080476,0.048968050362080476,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,21,0,1,2,RY,1,19,layer_001_wire_002_RY,-0.09216258244224246,0.09216258244224246,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,21,0,1,2,RZ,2,20,layer_001_wire_002_RZ,-3.440732287173809e-17,3.440732287173809e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,21,0,1,3,RX,0,21,layer_001_wire_003_RX,0.05884034441636819,0.05884034441636819,False
